"t_s","disp_lp1_units","disp_lp2_units","disp_lp3_units","disp_lp4_units","disp_lp5_units","disp_lp6_units"
2.301003344481605,0.21395247462318379,0.1736034264525283,-0.051654249822997746,-0.045749672588333345,-0.00792241365398967,-0.00413132562698381
2.31438127090301,0.19287786734424886,0.18968939547843047,-0.033496932010982305,-0.05367587803187688,-0.009512583974048335,-0.004525014041246315
2.3277591973244145,0.17148425634089112,0.20095051451841742,-0.012075515816347861,-0.06100968355956883,-0.011735548042351024,-0.005115448621073674
2.3411371237458196,0.1508336528593126,0.20738846122743002,0.011547874542769038,-0.06695578736238549,-0.01456511194542324,-0.006059936749554444
2.3545150501672243,0.13166975202077294,0.20924109692401038,0.03603599767292087,-0.07089596823609629,-0.018221660234469632,-0.007306951285387727
2.367892976588629,0.11427470665479056,0.20683592794178204,0.06020342081196713,-0.0723677470527224,-0.022917644464544883,-0.008541865563804017
2.3812709030100336,0.09869197098955478,0.20055702514067608,0.08327248213992197,-0.0710016807541752,-0.028531409167480044,-0.009381471643258898
2.3946488294314383,0.0849921682118969,0.19091148642758468,0.10475455801466223,-0.06651657776091421,-0.03468425976198737,-0.009676820164420901
2.408026755852843,0.07321030592458092,0.17859192120839343,0.1241593550033944,-0.05875582157728293,-0.04110158198217154,-0.009636047264359245
2.4214046822742477,0.06308670842223098,0.16445677276662826,0.1408651153352066,-0.04769574855639891,-0.047724896744147594,-0.009652622997037135
2.4347826086956523,0.05405743406657506,0.1494137996992982,0.1542677545893385,-0.033420373554542436,-0.05438277328583827,-0.010026692001186457
2.448160535117057,0.04560575899814866,0.13424657073617088,0.16401044387436414,-0.01613750423080738,-0.06048077491056446,-0.010867240827808508
2.4615384615384617,0.03758779662201191,0.11946290517447343,0.1700498272429567,0.003724336178287972,-0.06515865171364102,-0.012225808291318358
2.4749163879598663,0.03017112604360843,0.1052711143382586,0.17252153152793123,0.025417215621740714,-0.06774231028066971,-0.014252343931996996
2.488294314381271,0.02350903310267355,0.0917274140001026,0.17159337761683519,0.04790860023269839,-0.06792134607358617,-0.01717110492040061
2.5016722408026757,0.017524408953502362,0.07894956268980123,0.16747129366462837,0.07007958426661627,-0.06550262310604009,-0.02112605224265119
2.5150501672240804,0.011969063613000066,0.06720096105513602,0.16052223020929232,0.09096125325037106,-0.06016636527837591,-0.02608768301769479
2.528428093645485,0.006624718469516821,0.056757012617490395,0.15132680537975635,0.10983885445378873,-0.05161082924657665,-0.03189529435043684
2.5418060200668897,0.0014839710818465646,0.04769009864779477,0.14056808158822331,0.1261859492153072,-0.03987123851186591,-0.03831381956665838
2.5551839464882944,-0.0031679106772327503,0.039796154616890414,0.12886455524308132,0.13954256346186356,-0.02535302055788105,-0.04499307616631627
2.568561872909699,-0.006841147922997651,0.03273959298141305,0.11672486862116072,0.14948332891034385,-0.00854519095658474,-0.05139435833784776
2.5819397993311037,-0.009116591281183858,0.026276407829194676,0.10462590006961263,0.15569954184894608,0.010146224609744087,-0.05682782366886926
2.5953177257525084,-0.009926230455073019,0.020369484476824618,0.09303699255988142,0.15810196680078956,0.030188639156587007,-0.06060885399396929
2.608695652173913,-0.009554536001649036,0.015135462799353384,0.08227012724355386,0.15684456945632835,0.05065493697499141,-0.062177266832412946
2.6220735785953178,-0.008347984703380093,0.010707118598744732,0.07230029834792252,0.15227354042296665,0.07034712216170483,-0.06107238341310017
2.6354515050167224,-0.0064608769646584945,0.007124098766732989,0.06281580408020043,0.14487845281995831,0.08826838746303743,-0.05684979962400874
2.648829431438127,-0.003930337625096395,0.004319156287403207,0.05354463144526894,0.13529020150821042,0.10393408857539312,-0.0491192332631162
2.6622073578595318,-0.0009438019764283536,0.002194761271273358,0.044566369612409285,0.12427306191830101,0.11721344393687992,-0.037738006729436335
2.6755852842809364,0.002056843528005609,0.0007251218677216493,0.036287327242059624,0.11263484537349039,0.1279354765096114,-0.023003455858792595
2.688963210702341,0.00455798725937071,-0.000017105072043887593,0.029087094304340953,0.10106906637061676,0.13571743553160712,-0.005656185190612863
2.702341137123746,0.006211771334882697,0.00004198078988119574,0.02299889035204686,0.09004459370104152,0.14014696761487344,0.013323118590917397
2.7157190635451505,0.006914075557225456,0.0008224906937789428,0.017741313208308677,0.07982572539418363,0.14109241751485768,0.032978166269447697
2.729096989966555,0.006760019370746643,0.0020224196211722396,0.0130513506195385,0.07056319496809438,0.1388745804573445,0.052526747178754565
