"hilbert_index","col","row","temperature_uK","frequency_hz"
2015,27,37,1.3265067843278129,1027.7455539451787
2016,28,37,1.294471239768524,1019.0118455156563
2017,29,37,0.4620360347380041,816.338113314915
2018,30,37,0.09178902767008001,739.6633382470607
2019,30,38,-1.1049507539137298,537.7451071617018
2020,29,38,1.2444862254419753,1005.5326622643362
2021,29,39,0.49463910202055617,823.4592407307773
2022,29,40,1.6701376284882197,1126.2692104951334
2023,30,40,0.8804362245568202,912.5930749128647
2024,30,39,-1.0956145415040464,539.0842294048063
2025,31,39,-0.3015983232627,666.0715365499452
2026,31,40,0.3977759446244344,802.4822930892201
2027,32,40,0.2525779590666416,772.0344470859228
2028,32,39,-0.9046524136054993,567.2181521116026
2029,32,38,-0.03746391120044856,714.6280952292205
2030,31,38,-0.266774191369441,672.2795131784467
2031,31,37,0.32580603794777085,787.2430784219583
2032,32,37,0.5938709665465813,845.5178990990596
2033,32,36,-0.1454643185784047,694.3603372620104
2034,32,35,2.0468446984862507,1245.1612398717125
2035,31,35,1.5992688892905167,1105.2054161863934
2036,31,36,-0.5000663411780571,631.7699754531103
2037,30,36,0.7716030083404746,886.5140759178041
2038,29,36,0.7827229543404458,889.1441293902145
2039,29,35,0.7191003848116937,874.201019811921
2040,30,35,0.6456450507287028,857.2605603726414
2041,30,34,0.9764954155136178,936.2477834320631
2042,29,34,-0.06238099317571044,709.9001819067774
2043,29,33,0.9902188498598941,939.6768867080731
2044,30,33,2.0005574216239905,1229.901567902097
2045,31,33,0.933325159422828,925.5421256769191
2046,31,34,1.085068375090009,963.7230028475706
2047,32,34,0.6913639401087992,867.765384352753
2048,32,33,0.2801151849347403,777.7188342336228
2049,33,33,-0.07928343967562768,706.7108310723227
2050,33,34,1.1445064871610116,979.1043004782687
2051,34,34,2.3573576045879787,1352.541488735259
2052,34,33,1.7534588928963122,1151.5482038133262
2053,35,33,0.8807381062956403,912.6664695479968
2054,36,33,0.582399429575258,842.9379340591629
2055,36,34,0.5121849921048264,827.3172719701535
2056,35,34,1.439505102265036,1059.1537890045975
2057,35,35,0.44479093684959903,812.596392599891
2058,36,35,-0.5726442192191092,619.6722317115507
2059,36,36,0.6172113665645333,850.7915919585148
2060,35,36,0.692215554448923,867.9622760458108
2061,34,36,0.3983632554075669,802.6078585656812
2062,34,35,1.0712650862240038,960.1857231871393
2063,33,35,1.8552812760331667,1183.2119094857333
2064,33,36,0.6374552952598849,855.39227615229
2065,33,37,0.942018185744518,927.6879936378677
2066,34,37,-0.6734844364353729,603.2471205091409
2067,34,38,-0.6345438888849277,609.5376141292599
2068,33,38,0.4616138200913483,816.2462987067515
2069,33,39,0.6111440459102366,849.4175435175249
2070,33,40,1.3989419520288628,1047.7702011573626
2071,34,40,0.9309864745464782,924.9656706146277
2072,34,39,-0.4209010436203964,645.2352205092606
2073,35,39,-0.5034101968694291,631.2074451411951
2074,35,40,0.5800933653271785,842.4202480261342
2075,36,40,-0.051522741351385154,711.9566326692144
2076,36,39,-0.7420470541099043,592.3288128930553
2077,36,38,-0.02422255653038885,717.1533869465676
2078,35,38,-0.5657594187518127,620.809818569039
2079,35,37,-0.39326572562517725,650.0029872189492
2080,36,37,1.5409874689907355,1088.1783870194731
2081,37,37,0.22796569257533195,766.9890176176532
2082,38,37,0.20564670567559074,762.4422160822841
2083,38,38,0.7703768613081395,886.22454823153
2084,37,38,0.16027644391402673,753.2823498273041
2085,37,39,-0.5836016939128659,617.8660075795831
2086,37,40,0.04753162454231241,730.9938156757428
2087,38,40,0.2685509507268697,775.3266008767664
2088,38,39,-0.11291292716930368,700.4077789847562
2089,39,39,-0.19973339859473704,684.3940215947566
2090,39,40,1.2649646187831762,1011.0332623701491
2091,40,40,1.4786237618219173,1070.2491318125456
2092,40,39,0.3200267875596843,786.0319814221155
2093,40,38,-0.05689710663052061,710.9380349403094
2094,39,38,0.6817431310294947,865.5441706967133
2095,39,37,-0.018760432294980145,718.1976802159303
2096,40,37,0.987431144481504,938.9793019134756
2097,40,36,0.5286918800671787,830.9633450852307
2098,40,35,0.12364786600252309,745.9677001883756
2099,39,35,1.4008516752087117,1048.3033884386907
2100,39,36,0.21177746432481265,763.688476193001
2101,38,36,0.5476567596091321,835.1721843022917
2102,37,36,-0.05846525461553098,710.6411002599723
2103,37,35,-0.37203860916257114,653.6890923498037
2104,38,35,0.40495226227630443,804.0179180185445
2105,38,34,2.6233010922834743,1451.84117513584
2106,37,34,1.246487089783019,1006.0687827695205
2107,37,33,1.47860677256095,1070.2442879564799
2108,38,33,2.4696509534385696,1393.6138424725523
2109,39,33,1.9658738662947717,1218.5900214956523
2110,39,34,2.805590025073718,1524.0848694412318
2111,40,34,0.11834120436202034,744.9138780480981
2112,40,33,1.1247693449667389,973.969721740658
2113,41,33,0.5494372169840862,835.5684107336389
2114,42,33,0.6715542403139115,863.1979994464962
2115,42,34,0.5636808954509644,838.745001298666
2116,41,34,0.39669749035652846,802.2517736003772
2117,41,35,0.4788637625316149,820.0058842424667
2118,41,36,1.0465799368148858,953.8921593003048
2119,42,36,1.1986447926616606,993.3276540283252
2120,42,35,0.7403041464118214,879.1530608089879
2121,43,35,1.6784905428374401,1128.778185693853
2122,43,36,1.2789887805900502,1014.817572485245
2123,44,36,1.3998554596700759,1048.0252150928843
2124,44,35,1.3404641685685361,1031.5740670393532
2125,44,34,1.317760048514658,1025.353568265979
2126,43,34,1.3836618622889811,1043.513813568972
2127,43,33,1.1785498338092484,988.0243007660908
2128,44,33,1.1281736050015545,974.8534077252115
2129,45,33,1.1701744399565934,985.8222805711257
2130,45,34,0.9692986813624231,934.454525112592
2131,46,34,-0.22432548385098605,679.9249986814341
2132,46,33,-0.3742672252353654,653.3011113810308
2133,47,33,-0.10823797921016448,701.2806117605408
2134,48,33,0.11292715218482946,743.8402639901411
2135,48,34,-0.4281355583118017,643.9928764848063
2136,47,34,0.0612935209771413,733.6786727290041
2137,47,35,0.07804121081355353,736.9593448099178
2138,48,35,-0.35420164841810786,656.8026518808748
2139,48,36,-1.1603147151324489,529.8721531471942
2140,47,36,-0.005055611910090074,720.8245782913746
2141,46,36,-0.09721190719273032,703.3435369948384
2142,46,35,1.21433432110944,997.4881315461131
2143,45,35,1.1149887244277736,971.4352990881353
2144,45,36,1.3784854943400824,1042.0758205575876
2145,45,37,-0.3419557681196224,658.9488328458052
2146,45,38,0.8529581119095122,905.9371512954793
2147,46,38,0.9837939953885171,938.0699340978304
2148,46,37,-0.25889859920528147,673.6914706034455
2149,47,37,-0.9827051943636285,555.5456494815031
2150,48,37,-1.4185040053031581,494.6519325087949
2151,48,38,-0.7920864181629792,584.4852022427037
2152,47,38,-0.3801035423507336,652.2861546119498
2153,47,39,-0.9610890270488344,558.7540038706019
2154,48,39,-1.54269723794072,478.5541528145309
2155,48,40,-1.0681732239225448,543.0395602471328
2156,47,40,-0.7646990549973738,588.7651832808958
2157,46,40,-1.1702409084071588,528.4728475159418
2158,46,39,0.6742254706454721,863.8124814066202
2159,45,39,0.22305733951383674,765.986772674228
2160,45,40,-0.7252083042481964,594.9918670256102
2161,44,40,-0.46217109475957624,638.1801604162248
2162,43,40,0.9353126747824299,926.0323044531052
2163,43,39,0.9988869885930716,941.8492815781512
2164,44,39,0.6183977035071926,851.0605179097677
2165,44,38,0.1005886244584886,741.3992947684259
2166,44,37,0.035264937040380695,728.6089471775075
2167,43,37,-0.10479350644061897,701.9244054261312
2168,43,38,-0.5171428371734691,628.902477478019
2169,42,38,-0.17199280899994918,689.4704756124391
2170,42,37,0.1791084309450855,757.0709312382456
2171,41,37,0.8933614346487552,915.7407908340136
2172,41,38,0.20018059991868475,761.332781646634
2173,41,39,0.48386733930729475,821.0996387502622
2174,42,39,1.2822036204531604,1015.687065603859
2175,42,40,0.894234048234056,915.9536919071222
2176,41,40,1.8929979246673048,1195.1603746747385
2177,41,41,2.6199254450026723,1450.5361653996576
2178,42,41,1.0508848638273465,954.9867379354719
2179,42,42,0.7628475942104792,884.4487490916578
2180,41,42,2.831977646469645,1534.836382773546
2181,41,43,1.4928328298049558,1074.3080055380683
2182,41,44,1.3464167986459958,1033.2112097671143
2183,42,44,0.5586793493585966,837.6281952315367
2184,42,43,0.7319616070646545,877.2013606909674
2185,43,43,-0.08435162493002724,705.7573020445361
2186,43,44,-0.42317734173878,644.8440659709354
2187,44,44,-1.3029715194684321,510.1129159471835
2188,44,43,-0.9822226353462027,555.6170713063907
2189,44,42,-0.5424459334083975,624.6774756000493
2190,43,42,-0.5317789313206117,626.4551338660842
2191,43,41,0.010269766584826368,723.7734812299608
2192,44,41,-0.8462950664968657,576.1052245970569
2193,45,41,-2.092000714840424,413.4081638677846
2194,45,42,0.19877758496801776,761.0482775586863
2195,46,42,0.19127769680406248,759.5292485925802
2196,46,41,-1.5485868228448978,477.80389943252476
2197,47,41,-0.010211162200211232,719.8352526811852
2198,48,41,0.07605973954834977,736.5704344332739
2199,48,42,0.6039867250605773,847.7994985621566
2200,47,42,0.02956297627711224,727.5030321462654
2201,47,43,1.274819034818151,1013.6909219999128
2202,48,43,1.2329370308805658,1002.4436986268189
2203,48,44,1.2896747899104546,1017.7106140779251
2204,47,44,-0.15659434768004216,692.3045869870202
2205,46,44,-0.7655405448839676,588.6332132907911
2206,46,43,0.11617675364707783,744.4844786763334
2207,45,43,-0.6364947742524627,609.2209110738336
2208,45,44,-0.7956804146484059,583.9258619300215
2209,45,45,-0.747820099158416,591.4185502274341
2210,45,46,-0.7385067195029371,592.8877266851605
2211,46,46,-0.7144524213395875,596.6991766521297
2212,46,45,-0.675289456239528,602.9571153945672
2213,47,45,0.23694701121684314,768.8263246797543
2214,48,45,0.471096158372062,818.3108142582345
2215,48,46,-1.0442497970013822,546.5115013858781
2216,47,46,0.36664885235983347,795.8554381913432
2217,47,47,-1.558526890676753,476.54033615973657
2218,48,47,-1.9016512232350333,434.9122726260519
2219,48,48,-0.7551779565762798,590.2604301673565
2220,47,48,-1.027314493036326,548.9826859472103
2221,46,48,-1.162874729037422,529.5109111968261
2222,46,47,-1.614454955579262,469.49290244329814
2223,45,47,-0.09480592443778246,703.794490783936
2224,45,48,0.013064483566140095,724.3125386391258
2225,44,48,0.7567613452973718,883.0158909556669
2226,43,48,2.3699339307471567,1357.0805385082651
2227,43,47,2.942212044643431,1580.5772599468855
2228,44,47,1.1823287341567528,989.019441551714
2229,44,46,0.6551489621431507,859.4337516886236
2230,44,45,-0.7420499282285222,592.3283593691108
2231,43,45,1.6487996721711142,1119.8851924753312
2232,43,46,1.5471646247688604,1089.970555663018
2233,42,46,1.7539804047498821,1151.7081998835513
2234,42,45,1.0199204882949342,947.141565094385
2235,41,45,1.133769826042502,976.3078308950187
2236,41,46,1.652990891537268,1121.1362843708907
2237,41,47,1.0559890901133082,956.2861754570154
2238,42,47,2.666167817504103,1468.5157344266092
2239,42,48,3.264241185000188,1722.1584642725982
2240,41,48,1.7762857758224806,1158.5721751319732
2241,40,48,1.2367393224724332,1003.4596156160105
2242,40,47,1.208659179891402,995.9812157085645
2243,39,47,0.9667814401194983,933.8280984387899
2244,39,48,-0.4640985021854228,637.8525647288172
2245,38,48,-0.462413358044301,638.1389744056579
2246,37,48,1.121852174555716,973.2131129975933
2247,37,47,1.1004066615921766,967.6689339724064
2248,38,47,-0.12689167727826844,697.8043618830878
2249,38,46,1.9479367074628455,1212.7809476220784
2250,37,46,1.6340709873334252,1115.499697999012
2251,37,45,1.1831627495886776,989.2392072983977
2252,38,45,0.06670702326978262,734.7375125297845
2253,39,45,0.9746092393265564,935.7774598073456
2254,39,46,2.027607532962496,1238.796404681334
2255,40,46,1.4022477610829163,1048.693341852133
2256,40,45,1.502650474335047,1077.121441339127
2257,40,44,1.1454925127925286,979.3615218465202
2258,39,44,0.7727184493200254,886.7775449642439
2259,39,43,0.4499623461510238,813.7166448689107
2260,40,43,0.5352249951926336,832.410826513968
2261,40,42,1.230014798611447,1001.6636197298737
2262,40,41,2.101414052209905,1263.3946452598084
2263,39,41,1.6805311747298841,1129.391981857879
2264,39,42,1.2153183123459235,997.7496418054452
2265,38,42,0.7850637934152224,889.6987704078949
2266,38,41,1.3082629886844845,1022.7626936661743
2267,37,41,0.03291767274079982,728.1534837005814
2268,37,42,0.23406515960701468,768.2363056726057
2269,37,43,0.5793492313908604,842.253266009079
2270,38,43,0.7826796523715688,889.1338726313651
2271,38,44,0.012390717865192968,724.1825430047669
2272,37,44,1.0711082671942742,960.1456108676362
2273,36,44,0.43557074807358426,810.6029015740427
2274,35,44,0.11723144781448969,744.6936855965336
2275,35,43,1.5801818368641696,1099.59995906502
2276,36,43,0.8763074677052096,911.5898680389105
2277,36,42,-0.4342157380935753,642.9506103010914
2278,36,41,0.2895522811427079,779.6765059657781
2279,35,41,1.19924309018517,993.4859891218645
2280,35,42,1.7324914244968823,1145.1339136534032
2281,34,42,1.5718238518633312,1097.1543572865874
2282,34,41,2.217819186298425,1303.1865927670199
2283,33,41,0.8452774878354798,904.085397736141
2284,33,42,0.6650984855328128,861.7147407834711
2285,33,43,-0.171684443863789,689.5271167052018
2286,34,43,0.4854973537043361,821.4562659293902
2287,34,44,-0.5264266341596316,627.3490004183783
2288,33,44,-0.4029720719495208,648.3244050474203
2289,33,45,-0.7984122838093187,583.5010541873942
2290,33,46,1.7124716161727418,1139.042873751016
2291,34,46,2.01660447759941,1235.1705555651777
2292,34,45,0.7498210817984823,881.3848085532574
2293,35,45,0.4475660387390841,813.1973548709419
2294,36,45,0.5368418074881711,832.7694375879945
2295,36,46,1.1246780312997628,973.9460293547463
2296,35,46,1.9586279687227157,1216.2400447928255
2297,35,47,2.0820250394458526,1256.8857626426418
2298,36,47,2.575910158279083,1433.627036453547
2299,36,48,0.8565262544299139,906.7986993958408
2300,35,48,1.8998367801960407,1197.339780608329
2301,34,48,2.1405858083090354,1276.6476052369346
2302,34,47,1.0677231091927963,959.2801387591351
2303,33,47,1.735898098142063,1146.173634452282
2304,33,48,1.1378450987806867,977.3683342819883
2305,33,49,-0.033888272069714676,715.3091365582407
2306,34,49,0.20944862519278298,763.2148302117788
2307,34,50,-0.7643856814049793,588.814336898343
2308,33,50,-0.23265667078168106,678.4176321200646
2309,33,51,0.42803130264902145,808.9764380463869
2310,33,52,0.3552420438805255,793.4406920172784
2311,34,52,-0.8718610518913144,572.1948434231364
2312,34,51,-0.9572430123436902,559.3267826663466
2313,35,51,-0.03399018399225384,715.2897167153451
2314,35,52,-0.11417875935532207,700.1716296577487
2315,36,52,0.09375527738759226,740.0508807640045
2316,36,51,0.08689886587956974,738.7003803316458
2317,36,50,1.5703805353332003,1096.7325843897383
2318,35,50,0.34666401919184575,791.6296085058705
2319,35,49,0.9739649783925561,935.6168655726416
2320,36,49,1.0665802133384443,958.9881145620046
2321,37,49,1.5617207856825588,1094.2053933508398
2322,37,50,1.5731463546359508,1097.5409678092713
2323,38,50,-0.18881530142855418,686.3875285003447
2324,38,49,0.4856256401665195,821.4843400096483
2325,39,49,0.451126379167881,813.9690154211006
2326,40,49,1.041765414476291,952.6694960860693
2327,40,50,1.034993285957865,950.9523446491663
2328,39,50,0.9356176757823241,926.1075494944022
2329,39,51,0.4854563177526421,821.447285865562
2330,40,51,1.511670625666544,1079.7128340714917
2331,40,52,0.8876291377970833,914.3434494724153
2332,39,52,0.4441869977214211,812.4656653989518
2333,38,52,-0.31186150272049357,664.2529160956516
2334,38,51,0.22126346921870244,765.6208061326266
2335,37,51,1.2237393868816457,999.9904731190387
2336,37,52,0.10401742114996004,742.0768194294445
2337,37,53,0.10641603462610194,742.5511495870493
2338,37,54,0.9441836417998333,928.223308652145
2339,38,54,0.8673127004157946,909.4081328408025
2340,38,53,0.3871016513013734,800.2035776573599
2341,39,53,-0.577280611656746,618.9073277905374
2342,40,53,0.8322636451330888,900.9564720858767
2343,40,54,0.5227180621967455,829.6419850761897
2344,39,54,0.29634709283212324,781.0891015304862
2345,39,55,0.44471121654507406,812.5791353309157
2346,40,55,0.74988351298398,881.3994675279428
2347,40,56,-0.1436927867116643,694.6881072600066
2348,39,56,-0.10869462268912808,701.195306558184
2349,38,56,1.6934622121643497,1133.2892398579072
2350,38,55,1.1454055668999112,979.3388378318945
2351,37,55,0.7785879793420765,888.165228515147
2352,37,56,2.089196204476217,1259.289202544773
2353,36,56,2.2929601043750054,1329.535944318192
2354,35,56,2.8265423105800833,1532.6155956573414
2355,35,55,2.351769706917134,1350.5295781605507
2356,36,55,1.7068272453977342,1137.3314325896401
2357,36,54,2.2375784019507154,1310.0644423644662
2358,36,53,0.9730193726927396,935.3812053607234
2359,35,53,-0.48872904155201363,633.6809612140288
2360,35,54,0.6842768326707808,866.1285894275267
2361,34,54,0.4878376297322814,821.9685605062544
2362,34,53,0.8385550162409022,902.4677556069047
2363,33,53,0.2396553456602073,769.3812314961133
2364,33,54,0.2653787538444594,774.6716719578455
2365,33,55,1.5060048434884696,1078.0843884290055
2366,34,55,2.590808419367628,1439.3282422975608
2367,34,56,3.0496354090708926,1626.4628530294444
2368,33,56,1.7140008799317017,1139.5070081705662
2369,33,57,2.2509389518080294,1314.7355829710375
2370,33,58,1.7546023775082848,1151.899045699728
2371,34,58,2.2780514491820787,1324.265960929501
2372,34,57,3.639474200032936,1903.2066665152897
2373,35,57,2.990950814052618,1601.2332308415275
2374,36,57,2.9189042061422326,1570.7935637192654
2375,36,58,1.677973910858574,1128.622842278996
2376,35,58,2.5898498568378114,1438.9607420070267
2377,35,59,1.3068973461554514,1022.3906741229482
2378,36,59,1.0131237157886464,945.428170661771
2379,36,60,1.207496872016671,995.6728699823085
2380,35,60,1.6145804957540257,1109.7227548239152
2381,34,60,2.1010608043399728,1263.2757591845932
2382,34,59,0.9731421951488383,935.4118113458576
2383,33,59,0.2953749875962629,780.8868506279669
2384,33,60,1.3818826173807466,1043.01931635003
2385,33,61,1.9218770771511746,1204.390660254559
2386,34,61,3.5124776685768215,1839.8948335242392
2387,34,62,2.3802795052031662,1360.825882230462
2388,33,62,1.864827448132178,1186.2247557749606
2389,33,63,2.057749375803307,1248.7836883525458
2390,33,64,2.0143830234368596,1234.4398058958855
2391,34,64,-0.6079137114215676,613.8772053422888
2392,34,63,0.9925278103498003,940.2550645744368
2393,35,63,-0.4901071862876919,633.4483564474796
2394,35,64,-0.02810606357639811,716.411830253735
2395,36,64,-0.47501457627746885,636.0003629227083
2396,36,63,0.2673044432505213,775.0691820496256
2397,36,62,0.6667071155565428,862.0840971525388
2398,35,62,1.59685715361351,1104.495567068325
2399,35,61,2.5988740978981095,1442.42423737954
2400,36,61,1.9858688524921186,1225.0983392345418
2401,37,61,2.283909526547048,1326.334206395493
2402,38,61,1.716758542721621,1140.3444420656915
2403,38,62,1.6292801569638824,1114.0769237965035
2404,37,62,1.386711004667582,1044.3617926633492
2405,37,63,0.5165135351793058,828.2718184855989
2406,37,64,0.7115576931756079,872.4461930569786
2407,38,64,0.40521050045086854,804.0732318764697
2408,38,63,0.41987194744813405,807.2199199131161
2409,39,63,0.46671603201344547,817.3565153775904
2410,39,64,0.7152946774235207,873.3151714027887
2411,40,64,0.4075522373689758,804.5749987886647
2412,40,63,0.7607753518668436,883.9606295584325
2413,40,62,1.1180120018940114,972.2180068310574
2414,39,62,1.9542051019447053,1214.8078563355705
2415,39,61,2.0119916750088915,1233.6536525079605
2416,40,61,0.8196467340040566,897.9333197094421
2417,40,60,-0.6177415725998199,612.2720947344824
2418,40,59,-0.8972021666105916,568.3450503096215
2419,39,59,0.7016654450630317,870.1500741549663
2420,39,60,0.9021322179454573,917.8829476061336
2421,38,60,1.378930935125386,1042.1994858723085
2422,37,60,1.792401823142145,1163.5569675859604
2423,37,59,2.5869274449389223,1437.8409066652846
2424,38,59,1.3928856065555986,1046.0810861327893
2425,38,58,1.0814496887604714,962.7944071025181
2426,37,58,1.6390896208101566,1116.9920735533344
2427,37,57,1.8900964368972728,1194.2369277552696
2428,38,57,1.2032157769408627,994.5379721702213
2429,39,57,1.0024907458612866,942.7539267489799
2430,39,58,0.22512598487917623,766.4090131163458
2431,40,58,-1.1241502179246807,535.0017128180579
2432,40,57,-0.8707943467292181,572.3574667664294
2433,41,57,-0.8813652167289183,570.747934946266
2434,41,58,-0.43622657428973777,642.6062834978973
2435,42,58,-1.1728648253410898,528.1035691864079
2436,42,57,-1.54254063579974,478.5741178775068
2437,43,57,-0.9351403903263273,562.6298807450916
2438,44,57,-1.3083987884473274,509.37591747297404
2439,44,58,-0.1464661483300762,694.1750465207417
2440,43,58,-0.6245883668721818,611.1563404231852
2441,43,59,0.028997022203888806,727.3933550106559
2442,44,59,-0.8643447765247383,573.3417138015587
2443,44,60,-0.5459184789614107,624.0998641746999
2444,43,60,-0.04855858376440442,712.5190505910484
2445,42,60,-0.4049303100001685,647.9862799394314
2446,42,59,-0.3756385087919607,653.0624983361378
2447,41,59,-0.5137438659712167,629.472195908773
2448,41,60,-0.7404616949162195,592.5790288992358
2449,41,61,1.4767688723984806,1069.7204085083536
2450,42,61,1.0740858562002877,960.907526619869
2451,42,62,1.7894308378108794,1162.6364138482027
2452,41,62,1.79639886739449,1164.7965936222502
2453,41,63,1.472323767956675,1068.4544252061814
2454,41,64,0.6120527146594685,849.6231857097602
2455,42,64,0.9553133167403824,930.9795153109416
2456,42,63,1.378567891147076,1042.098694831045
2457,43,63,1.7937475049852099,1163.97416415833
2458,43,64,1.921486057523049,1204.2652086678318
2459,44,64,0.5684027377108694,839.8007181101992
2460,44,63,1.8734971978637183,1188.9676433538841
2461,44,62,3.057337826809432,1629.803647074113
2462,43,62,2.0728444092394795,1253.8155378764059
2463,43,61,1.71840951607456,1140.846096278157
2464,44,61,1.8429878497044272,1179.3432780008595
2465,45,61,0.017228387744643747,725.1164357467179
2466,46,61,-0.02971091999011749,716.1056064564106
2467,46,62,-0.2628472595583674,672.9831738234683
2468,45,62,1.721637420958452,1141.82754445168
2469,45,63,0.7336652969122135,877.5995790068789
2470,45,64,-0.5209618521175712,628.2629685659105
2471,46,64,0.838603254166278,902.4793528816639
2472,46,63,0.32242957659349275,786.5352823165006
2473,47,63,-1.497082458818853,484.4048941067388
2474,47,64,-0.09710443512946715,703.3636743368199
2475,48,64,0.9041945258436948,918.3873683670969
2476,48,63,-0.49004021842690326,633.4596573818948
2477,48,62,-0.21629031099176155,681.3819799698714
2478,47,62,-0.0338481313284118,715.316785728428
2479,47,61,-0.13761765098233453,695.8133084193693
2480,48,61,0.9664824830370105,933.7537295433881
2481,48,60,0.5199613785616727,829.032937761964
2482,48,59,0.0960910805983255,740.5115251682516
2483,47,59,-0.13229469573668118,696.8006930080182
2484,47,60,0.11744711887330184,744.7364728942341
2485,46,60,-0.11283105309000599,700.4230558753048
2486,45,60,-0.8911233871286167,569.2661635043328
2487,45,59,-0.9374385075228866,562.2855348799568
2488,46,59,1.0824380809882752,963.0479508463596
2489,46,58,-0.4032722583271433,648.2725610087216
2490,45,58,-0.3110533253583063,664.3959436602884
2491,45,57,-0.7513060998262465,590.8695739131895
2492,46,57,-0.31311597331115193,664.0309665663286
2493,47,57,-0.19703218232013947,684.8866899575564
2494,47,58,0.7713119582374262,886.445342269354
2495,48,58,1.0450565099074927,953.5051105960757
2496,48,57,-0.25461938908302795,674.4599019425489
2497,48,56,-0.7897150629625783,584.8545539892958
2498,47,56,-0.34968973663070413,657.5925832654797
2499,47,55,-0.36967716049170224,654.1004496424347
2500,48,55,-0.7963938210630285,583.8148968596572
2501,48,54,0.2908560246682416,779.947347256136
2502,48,53,1.4461563903807368,1061.0321646348877
2503,47,53,0.41370344583248364,805.8945179531075
2504,47,54,-0.648226344233137,607.3198971016174
2505,46,54,-0.5586146760325217,621.9925642909107
2506,46,53,0.11167415673596037,743.5920138306182
2507,45,53,-0.8025707078531092,582.8550092532641
2508,45,54,-0.213650160101435,681.8613876300717
2509,45,55,0.4353388604082389,810.5528283876213
2510,46,55,0.3100321783711331,783.9419114009087
2511,46,56,0.22764674804224028,766.9238519726023
2512,45,56,-0.808523745560048,581.9314012604128
2513,44,56,-0.9493325566681761,560.506716463207
2514,44,55,-0.058400230159281974,710.653410418707
2515,43,55,0.03973066335634451,729.4762640650557
2516,43,56,-0.08372118147572738,705.8758436572211
2517,42,56,-0.3360571265345532,659.9851145018727
2518,41,56,-0.3775673754349726,652.7270093919497
2519,41,55,0.050372699290844536,731.5472850111643
2520,42,55,-0.5122249520023868,629.7269554379922
2521,42,54,0.5236408017521902,829.8459502784586
2522,41,54,0.17319303888285975,755.8788364247773
2523,41,53,0.33262100890722573,788.6736183772143
2524,42,53,0.8989041786136825,917.0939562625202
2525,43,53,0.9592162236606876,931.9479870547234
2526,43,54,1.0479863025290852,954.2496063754671
2527,44,54,1.5924384423343105,1103.1961850405833
2528,44,53,0.6497740116490294,858.2040243661248
2529,44,52,-0.9605244242233253,558.838052221696
2530,44,51,-0.7123890664767052,597.0272580232746
2531,43,51,-0.3420921987872468,658.9248837762104
2532,43,52,-1.479361309964016,486.69712715774335
2533,42,52,-0.1849536710996414,687.0940027348676
2534,41,52,0.29034769351958756,779.8417347269759
2535,41,51,0.8108394616490542,895.829013326145
2536,42,51,0.0903066463399439,739.3712990666876
2537,42,50,0.0921440352060488,739.7332942589338
2538,41,50,0.9798511721896792,937.0851357828565
2539,41,49,1.4563318939533845,1063.9122546749115
2540,42,49,2.639447795873777,1458.0996744580357
2541,43,49,1.3207584341496907,1026.172914455173
2542,43,50,0.4116515596779067,805.4541196757438
2543,44,50,1.6518261745651226,1120.7884725977306
2544,44,49,1.0167144679222169,946.3329747214393
2545,45,49,0.7129523885974189,872.7704068974381
2546,46,49,-1.1537045049054997,530.8060558907879
2547,46,50,0.5784748468746453,842.0570983440825
2548,45,50,1.351234760108124,1034.5381886463067
2549,45,51,0.7861280470805705,889.9510502508432
2550,45,52,0.2919020809619463,780.1647243089793
2551,46,52,0.24659180235835249,770.8042594416853
2552,46,51,0.49421389424337964,823.3659686746876
2553,47,51,0.40271742793138543,803.5393820007828
2554,47,52,0.7017424316251446,870.1679203807075
2555,48,52,0.3089498574159521,783.7159104934897
2556,48,51,1.152155271740835,981.1013864881385
2557,48,50,1.1576644501264777,982.5423477255439
2558,47,50,-0.2532896545576885,674.6988650435019
2559,47,49,-0.003467388589812846,721.1296246706003
2560,48,49,0.3377149073257213,789.7445830342238
2561,49,49,1.161980491309264,983.6727145322968
2562,50,49,0.4001373527180504,802.987275156771
2563,50,50,1.523958595206877,1083.2530704220035
2564,49,50,1.5489764864314988,1090.496787911842
2565,49,51,1.5287737709687192,1084.6435143855178
2566,49,52,1.0678103431030157,959.3024317675439
2567,50,52,0.15988221345332954,753.2032422644954
2568,50,51,1.1986404209060924,993.326497167843
2569,51,51,1.4930070879717794,1074.3578784670153
2570,51,52,-0.18981306466506925,686.2051086876681
2571,52,52,-0.25904237718440937,673.6656671432719
2572,52,51,0.23801744580229411,769.0455966618335
2573,52,50,-0.05438206460425364,711.4145266343178
2574,51,50,-0.10599102548701989,701.7005145782283
2575,51,49,-0.47981133782118107,635.188166858014
2576,52,49,-1.577396850464189,474.15080689824595
2577,53,49,-1.303188897279129,510.0833765385687
2578,53,50,-1.0311938356224224,548.4156308871155
2579,54,50,-0.8184342633014814,580.3970393787906
2580,54,49,-1.1191521321366698,535.7145344650891
2581,55,49,-1.6309032993354964,467.44016742078526
2582,56,49,-1.7862880531968712,448.48578635890243
2583,56,50,-0.3788709404532765,652.500377139119
2584,55,50,-1.2060750706900643,523.4519483961213
2585,55,51,-1.3337408469148326,505.94865015938996
2586,56,51,-1.5239443949441802,480.9508673557873
2587,56,52,-2.2280732400525043,398.69064470145514
2588,55,52,-0.6042896678413476,614.4701544497051
2589,54,52,-0.3363464897684726,659.9342407705832
